ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	description	gene_biotype	chromosome_name	start_position	end_position	strand	Entrez
ENSMUSG00000060402	7.852730348683206	2.040056918436989	0.8012427104170231	2.4837129780578264	0.013002055847116167	0.04671654626843911	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063931	694.4497962569205	-0.009896771839821841	0.10877485485281517	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056216	1309.423735911701	0.34726126414220543	0.14314654474339022	2.0766220007272054	0.03783646069153179	0.10774414977643951	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034957	1521.9092471415254	0.5770516151753942	0.23166664650565502	2.2750431411909298	0.02290334198764958	0.072598480725597	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030495	5.220906014781641	-1.229818183548185	0.9283283666864509	-1.2709060994865369	0.203762056235496	0.37868253588749745	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000001802	215.9766234592968	-0.28572110783569504	0.5519709217627632	-0.4270534887651344	0.6693403689059692	0.8395438105509008	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063808	128.2630435498959	-0.1480206713041789	0.16072708897416554	-0.6098578150689598	0.5419559991233092	0.7355338053446253	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030494	1752.5698925907327	-0.21639133059577906	0.44868992856348316	-0.3708381222830079	0.7107581051936938	0.8698728177105194	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030493	45.3598659528198	-0.3314324287560447	0.2267017656377715	-1.2414214241530122	0.2144501087512971	0.3913589285478378	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000023072	226.07559286425044	-0.1647894450746399	0.17164680969329335	-0.668753734949989	0.5036525836757064	0.7002331485260388	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030491	3.0206054739306767	0.7919296196276425	1.1001128180212074	0.6744123034237203	0.5000492228253404	0.6967508762452101	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034875	135.17375245250273	-0.3932014923854185	0.29563045302877766	-1.1609138668539338	0.24567692901171745	0.430466345040332	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097509	0.5838534369498698	-1.1883900420425813	1.7946875577026762	-0.6343109903206767	0.5258778854679844	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056043	7.312102441215663	2.5836343642736286	0.7158687657214439	3.5392441821655156	4.012744876903794e-4	0.00269856738363714	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034867	791.9092208368614	0.12891734320380915	0.20797465148675082	0.3794565474188889	0.7043488658565391	0.8651409153832791	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030417	542.4947004984323	0.20520148720883513	0.1787379690904765	0.8683185111624084	0.3852199911608147	0.5854617616100415	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043671	283.4100018780515	0.01907118961659253	0.21675601847177658	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044452	278.0946031162704	0.07209397751532223	0.23693027612378592	0.09325096765505424	0.9257041844173082	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000096990	1.3465819878665068	-0.12828837567258444	1.5144732287592535	-0.051693469508683844	0.9587729408613976	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044997	1.7833545224810958	0.30352029834638244	1.2472865767395376	0.20325745748751323	0.8389338054150973	0.9572791727956713	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000066543	3.803468095166071	-0.15778583100038696	0.71218784859386	-0.15134466449153652	0.87970383786419	0.9840868768957615	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000021217	32.07413979730809	-0.17187697816950667	0.3886249731515101	-0.3136107728259436	0.753816676518963	0.8998784131752069	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099715	19.018928007546215	-4.309489613432608	0.7581939101277194	-5.617942265871125	1.9324504431979335e-8	4.294961411429987e-7	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043456	0.486652545627393	1.28642893218748	3.596511305995958	0.3437856375221609	0.7310075022260956	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030421	843.5015933564279	-0.11169017041500182	0.12122332841338543	-0.5088968536207096	0.6108245255176215	0.7937256060359776	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000002068	308.73270838915346	-0.043790454481261586	0.39172523170560647	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000054676	4401.8560043976995	-1.3817089968947331	0.5318233757905388	-2.504043743686876	0.012278285268436275	0.04464724335474009	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074170	1000.9342422851752	-1.721688719842868	0.2718224344776657	-6.149929173635675	7.751755505910939e-10	2.3521076315782393e-8	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030423	137.56122047232677	0.3147432398492109	0.18729468722914727	1.4135117432632167	0.1575053109810679	0.314267282791276	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100169	3.9750552323851367	-1.5451539032131594	1.062625215714357	-1.4070378540829487	0.1594161643036429	0.3171486485283704	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046372	1.0782406627973522	-1.1100009452921875	1.3971986008707473	-0.758661613768855	0.448055005075927	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030424	63.83532882593548	-0.16391585453544186	0.24270220754184205	-0.4693647234988692	0.6388089590095658	0.8153321109054736	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100490	5.612814147375696	0.5587807764528449	0.6173997663121348	0.8240702446194704	0.40989964602547685	0.6116534174798879	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000068959	269.8068872509013	0.9341940816014745	0.15196311405187238	5.818478300593762	5.938576720307556e-9	1.4865976592612007e-7	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099697	34.47644064113328	-0.4994894827746524	0.2645010877919285	-1.6993861406280728	0.08924645159373626	0.20625774314514483	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100370	103.33793652013279	-0.13170617511276625	0.22414332403173154	-0.36452647191579646	0.715464909875664	0.8729620580140176	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100214	24.12914057827841	-0.357369307523163	0.3048908902718081	-1.0081288661958558	0.31339260145545567	0.5087715882490011	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101458	4.688762659253683	0.17611015248363104	0.5989030057889807	0.21056857498568823	0.833223936010909	0.9536809880043041	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000096980	17.93600051576906	-0.0694189477324142	0.33222141329874866	-0.05845182446127212	0.9533887353520529	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056836	0.4965681513959529	-0.06848606690081956	2.353496767947484	-0.007854723725387352	0.9937329016534063	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039257	0.4303713373938423	0.909859390376659	2.2132316375474024	0.38850853918278255	0.6976397360416273	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099979	0.8558615323476109	0.41841955236944695	1.7997731923388234	0.20470332258404295	0.8378039243339546	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056383	78.41411716610311	-0.8191665761707384	0.24297578583378457	-3.165609994968435	0.0015475813740944081	0.008305426133186493	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000091864	3.066678580276555	-0.768979771080544	0.9567955876453662	-0.7514455337842046	0.45238456815778755	0.6532536173967293	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092592	0.6674029396961885	-0.7250749172917746	1.8595257804096	-0.3630360624218262	0.7165779454921792	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074166	50.366418325647935	-0.8273866852091623	0.23823353946743842	-3.263128638171515	0.0011018949160896134	0.006318128625257654	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000083500	12.373043499304996	-0.5162012879852597	0.4112439672716268	-1.133636782755122	0.25694693719664913	0.44419949842492046	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000091474	187.59286696854832	-0.8397145888778939	0.39448541705787715	-2.001885379610954	0.04529706043840818	0.12344420969353724	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074165	163.92526244912554	-0.2856161062149963	0.24439346326702982	-0.9640851398613588	0.33500324226491424	0.5323619014442026	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092193	1.024927668780863	-0.8322289193161514	1.6432012989213614	-0.47603961841414444	0.634046152984298	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092281	5.582869174900964	0.0970527392652699	0.6676663986744605	0.0704734270867685	0.9438168500642174	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000083623	30.675334691693	0.5246111917472298	0.34088588595099667	1.392287599186364	0.1638353251797542	0.32400905005663444	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092257	3.849888274973786	-0.20164018580524734	0.747719759414804	-0.20280350210876755	0.8392886205332111	0.957569175750785	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092416	96.21858761331754	0.1936629620848101	0.23640114833397086	0.6077083935389909	0.5433808951427784	0.7367318650293159	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092505	0.4716520015133963	1.4941699519260063	2.0291051812398413	0.7117274970652715	0.47663353693987615	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092335	4.105439157930117	0.5055517073450705	0.9393494469863246	0.484965109423972	0.627701095411952	0.8063479635524906	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074158	76.72057958942746	-0.2626098654410263	0.19341691638263447	-1.099230974298146	0.2716673314680564	0.461141236721964	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000069727	23.52940463157089	0.19194961481409512	0.30667818994567647	0.4628617862888763	0.643463440134173	0.8191016045218825	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044609	8.395445081039263	1.1323883380209365	0.562650504731406	1.9237312131047304	0.054388283476028136	0.14221235474593666	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000012640	470.5032094484749	0.10282289669179648	0.12798602849602445	0.412723930201782	0.6798088900952335	0.8472005852261114	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004612	1.9498272457660042	-0.5445533994886443	1.526735575570065	-0.32392865365961226	0.7459920501205594	0.8944612888243325	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038973	1.635023956037436	0.44968770017478044	1.1684877814981591	0.3420555238175677	0.7323091076011983	0.8840216225959897	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004610	1131.51095422119	-0.1527968854477327	0.15707810626688837	-0.6544316575415832	0.5128337441974244	0.7086887255548798	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000070604	101.57896457716377	-0.3101936150549902	0.4494362195576664	-0.5789333474526639	0.562634147901437	0.7527506795938704	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000013367	21.18343026859178	-0.9124742433066553	0.5649982077446941	-1.526507927785112	0.12688341760683547	0.26745496328727697	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004609	2.540031219775943	-1.632150357145123	1.2172362769143026	-1.2997890279411313	0.19367328705669498	0.36488753082329395	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056592	18.71882763833053	0.2680993832345641	0.40780343469619196	0.5348149737803096	0.5927778077474922	0.7786782981699951	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030469	224.34486335862317	0.06090756179782178	0.30682126572276763	0.03555021446159292	0.9716410063069035	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000055102	8.339355209801546	1.1514419035270345	0.9549603028108052	1.153390251181205	0.24875024109027127	0.4344508709026357	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030474	1.1259860592904587	1.0636863222305526	1.5119701168848758	0.6704407123594868	0.5025768888809354	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038888	74.92570397578785	0.42173944062048546	0.2507369092483562	1.4825876323308893	0.1381840050586671	0.2852284578757884	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044737	10.225996602347536	-0.0416233389203889	0.5620229915883	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097178	1.2907209509651778	2.2110614444852894	2.0025511121614046	1.0791542005401304	0.28051899262657787	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000054046	0.522018231190995	0.6838254395202021	3.4256251202490087	0.1850247523506394	0.8532096211876425	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044430	2.3291019377348796	0.9203692025653034	1.1434170010273936	0.7612001586326346	0.44653752352459647	0.647463444326897	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000067616	138.99147233599703	3.1343148574278206	0.6657467069049959	4.63286536071137	3.6063909648475955e-6	4.485777158212396e-5	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030693	333.4124946625528	3.8957992732176705	0.5315397912692412	7.23520484521855	4.648269996050472e-13	2.704383384552301e-11	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047884	9.955204349534858	3.53946070406398	1.2626934579040294	2.7635058075427166	0.005718407471954499	0.02417615603420763	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000064023	15.117943740121877	3.974130613262905	0.8763276843450345	4.477926103858961	7.537168063333588e-6	8.680061888917768e-5	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030713	6.796928664341274	3.3245515983584144	1.1498469274596086	2.847815235366137	0.00440204732981967	0.01956294100673189	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000050063	35.196345640662734	2.5547321900684694	0.7737665347396876	3.2370645118570778	0.0012076610759839367	0.006801584360744344	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063089	0.4353500649565272	1.5845973023493682	3.764921699693855	0.40760404193111216	0.6835643963882817	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063133	2.562489631042921	-2.6374564356424752	1.951253070183304	-1.3260486172608075	0.18482359419676256	0.3525404445684967	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044485	4.909130696091228	-2.3803103838447375	0.9150616259061225	-2.5466157883488907	0.010877311925199914	0.04041813659705632	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000053719	2.5021879295282203	-1.6953799223769468	1.6695433223109932	-0.9855269404446485	0.3243653049768348	0.5213356363254441	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000062073	0.42715201989690865	0.4722357799056598	2.3226182047666137	0.18179302092747	0.8557451617525711	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063903	0.4687620871936386	-0.774805966796648	2.305406768510214	-0.31439396148950655	0.7532218418511994	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038782	10.195309555254848	-0.23091220597000547	0.49693902503604803	-0.3640531269543221	0.7158183377877708	0.8730295199353411	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088439	0.47907083400774386	1.7635615628399377	2.921420048098244	0.5865509014889572	0.5575053660026619	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045411	1246.7696667049672	1.446874837827894	0.18600993342007507	7.509678715239713	5.927265056517161e-14	4.056338766195647e-12	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101166	35.49868567141276	1.752444676650846	0.44198174042066063	3.851843913349286	1.1723174120513669e-4	9.371150741292964e-4	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000096296	3.225896196833101	2.0567535258131247	0.8797705125571653	2.280996574868416	0.022548649558141388	0.07164129222505676	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000012777	9.38148564502303	1.0205516726559372	0.49299923024113984	1.9686677242502242	0.048991259959652776	0.13105437580601717	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004473	47.1833407122594	-1.0505430563998266	0.5045989307520993	-1.9828481501308928	0.04738439376962571	0.12788879152605037	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038738	146.16342812335725	-0.44322088151486216	0.6118012922367545	-0.6427264644656778	0.5204016057422671	0.7155192996492471	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000008028	4.313848425755849	1.9007128104008828	0.9126112279744217	2.0279312303757386	0.042567267199392037	0.11769252411981304	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030731	39.7907065672366	-0.4568290365710838	0.332799708631203	-1.2224440888015244	0.2215397351681068	0.4005712328817043	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047085	5.476379030648179	-1.4369029525460675	0.7622541705657229	-1.819475715714023	0.06883888443625097	0.16978006983389396	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038695	670.6835940409989	-0.4114176793406246	0.20143213394515608	-1.7942404335498319	0.07277480102621958	0.17666716722263973	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098661	1.9711332354222597	0.6129349235450832	1.0805246812496565	0.5209829384869149	0.6023786568532137	0.7872134871982682	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000008140	1963.5775249379249	-0.22346255726325231	0.10879783152740853	-1.5943567516743506	0.11085615324795652	0.24306077164254614	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051113	10.377628533483655	-0.013040563940980146	0.9602711639347988	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038670	66.7542282084293	2.1379963958439903	0.7363650147848035	2.8355453530803465	0.004574751913333608	0.02018639784009265	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000008193	4.8297910211411335	2.399847453590951	0.888107740173362	2.6459035850000046	0.008147303440316963	0.03221834295406988	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038644	416.0839404465439	0.6313070287643343	0.21288569583949177	2.7306063306508817	0.0063217936129481515	0.026248826601121475	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000060601	1876.2099331965921	-0.13869302954666218	0.16931957223447874	-0.5238203024977967	0.6004035309734961	0.7857396358348496	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000002204	10.43526400717318	0.21647233420568301	0.6258034266874299	0.26601377861874664	0.7902285974322136	0.9264295702580642	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000062785	157.949918129421	-0.5471707993902153	0.3711819874806499	-1.3394259855245085	0.18043203461790916	0.3462336264878485	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030739	1370.077089246851	0.8196424240036044	0.5209275374320392	1.477446225625983	0.13955606281315733	0.28722725795345944	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048012	77.6939488475356	-1.2428327776665822	0.3390052888377497	-3.5186258649713285	4.33787989826681e-4	0.0028800497655360755	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000002205	628.9411285446896	-0.31284192162424634	0.1439627073362305	-1.8257639529546275	0.06788582525166158	0.16808014385903974	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038539	795.2130021286127	0.3066683161852231	0.2153464670969718	1.191885428376421	0.23330617254569652	0.41498223005627116	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043858	1541.0680009247974	0.619613582071162	0.2195732842654685	2.5941843698183598	0.009481562673949766	0.03627322136977565	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074141	41.19735410372757	0.7742547554773045	0.3948357875677864	1.8343189201231223	0.06660666724957648	0.16573265033000162	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038520	510.10445389688516	-0.2852124496917964	0.24077676609101528	-0.9768901439721325	0.3286235417236608	0.5255159184073839	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000011096	863.5635210754898	-0.37737635146025467	0.19063214455823824	-1.7173197742642035	0.08592076094755727	0.20047123829130206	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000002963	327.81411599070424	-0.18654495804215293	0.1404332101391235	-0.9723124459440999	0.3308951339781619	0.5275963731088276	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038502	2386.370275794573	0.17741827643057548	0.14097220088221354	0.903853920369997	0.36607286579551573	0.5657624916132971	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000002968	1138.1331437973774	0.046273160669701024	0.10869219069564394	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000011658	421.84475827338457	-0.12396198405648683	0.27668898817711385	-0.26731090580714534	0.7892297905759369	0.9256008362536802	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000060279	1100.6584650794277	-0.1827968109067825	0.10146935835617714	-1.308738057065857	0.19062309566080107	0.3604974547660776	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000059891	4.0844874005408265	-0.7372674598106994	0.6718031239463901	-1.0230191484872335	0.3062987922550807	0.5002433275519711	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000007783	212.0151552799622	-0.01419136027344302	0.4136772208468244	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000052429	2554.500763361045	1.1865118000850867	0.18211851574165333	6.240506603388426	4.3615598151503806e-10	1.3993031278791905e-8	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000087138	58.9883488243808	-0.15059176600941543	0.27503286404519445	-0.36574453150764485	0.714555713596511	0.8724195017698537	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003190	111.06933075065702	0.08646585465050824	0.27929611083172207	0.13056341723454637	0.8961206837510411	0.9943829692833805	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003184	880.6820667448495	-0.5105237114854362	0.09364394485001344	-4.917816226377931	8.751501180258319e-7	1.3058612545444276e-5	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038406	2238.671246823749	-0.08322601342329518	0.16040891152783643	-0.20713321415144273	0.8359058233978182	0.9552834237302368	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098839	0.7974263873747321	0.14049230152536732	1.7111162273277238	0.05288495315522226	0.9578235732612294	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038387	1682.297355530955	-0.49894105807860534	0.4245829325824633	-1.057369535200078	0.29034296959638084	0.48250145138718037	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046574	566.3705954586828	-0.26907906126896697	0.19689124912845693	-1.1126906972185144	0.26584129227822595	0.45441496428204553	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000007837	503.5246176914559	-0.8693551348145379	0.08882479951862562	-9.224396106210492	2.851632056646929e-20	4.977275218138332e-18	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003421	487.24937488182815	-0.3133508181883738	0.17642233412797817	-1.492729474927687	0.13550801465109463	0.2810465473386106	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000019539	1263.3201600859102	0.26925336623142826	0.21396399014615614	1.0247208704682458	0.30549491249776695	0.499359112489906	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003420	437.8154152406959	0.3525644055847877	0.3198266790389344	0.9460261617135284	0.3441352426480763	0.5422538505366615	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065495	0.7034453565362255	-0.053470713669528956	2.56846512973681	-0.0013512792637697193	0.9989218354662185	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003429	10655.349737572318	0.4228066555600959	0.15014967701608414	2.4829001498295638	0.013031761068965683	0.04678793250369355	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000064767	4.912674206329796	0.5253118653968245	0.6695981309538483	0.7098464637584019	0.47779935235090154	0.6761998769985784	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074129	16944.550627776578	0.6313736095256237	0.1150434756476976	5.0535122157295405	4.337585596077209e-7	7.023197103435651e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065818	6.966260992192582	0.5471469165585964	0.6191399113795891	0.8029637686429167	0.4219956762908935	0.6243724461305231	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000089989	59.1778760859283	0.3115828386779086	0.3518165878809469	0.7435204810934811	0.4571666263491204	0.6572158883400345	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000007833	673.733714846639	-0.28287590163247534	0.14523103039696042	-1.60348584593771	0.10882743157324606	0.2399955819729925	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003423	494.484940627892	-0.19825008154839258	0.10940493047020691	-1.3550585052358675	0.17539891771952054	0.3392948052479795	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000070570	53.010136561968395	0.26724929407405296	0.28511835607588076	0.7619617939163297	0.4460828072481158	0.6472487345862876	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000095276	1.0848720453537328	0.7320682386576319	1.3259951002497603	0.5143821711929099	0.6069848217611427	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038292	6.04258617215787	0.5135498815050963	0.9654255037589334	0.48015085545206876	0.631120128875805	0.8089069264148127	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030792	539.9880255121114	-0.8536009808983082	0.42519751357440466	-1.8899475073192948	0.05876498091470112	0.1507962592976925	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030796	986.4695633074097	1.1663832648994377	0.2092959058092596	5.333994760111771	9.607529653998272e-8	1.827832516673171e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030798	4.879218482606206	0.28808191602961675	0.7610316141501119	0.3128410326231935	0.75440143941018	0.9001140935555263	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000070568	15.110358514976886	0.6079041869511891	0.5486130921468836	1.0169356053242307	0.30918406394323367	0.504133254758315	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038260	939.9088072077805	0.605973554296462	0.1554024244281331	3.5776375841135977	3.467137285252641e-4	0.0023908041628101302	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046721	12.661059942366283	0.7758084739950268	0.47577519325160583	1.525528199641117	0.12712740541663378	0.26778109920853166	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038239	34.367036134142005	0.9489054644590477	0.31965731069148656	2.8120910562455914	0.004922056738119092	0.021423502503481066	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003863	51.536489565659515	-1.0977485831980005	0.35983420589474674	-2.9117537077741633	0.00359405900844599	0.016620557276539855	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003872	42.24423413201694	-0.9642459467463299	0.4796504953203252	-1.906066929287269	0.05664152268525372	0.14687269580032059	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063511	4625.955391407177	-0.020509358908157322	0.08643903857843332	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000084519	8.303844099727346	0.4190884179714407	0.5140045959087626	0.7180644315424664	0.47271755998429416	0.6715038885015453	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038201	35.137681024839395	-0.5081036117828304	0.33707342378356475	-1.3590617932459108	0.17412700847847254	0.33767804454495715	NA	NA	NA	NA	NA	NA	NA	NA
